specobjid,z,oiii_5007_flux,oiii_sigma,oi_6300_flux,h_beta_flux,h_alpha_flux,h_alpha_eqw,sii_6717_flux,sii_6731_flux,nii_6584_flux,oiii_hbeta_ratio,nii_halpha_ratio,w1,w2,w3,w1_w2,w2_w3
386216132027115520,0.1205355,25.78393,159.6489,14.05454,58.20971,295.084,-24.5522,63.94358,41.99646,160.647,0.442949,0.5444111,14.076,13.831,10.49,0.2449999,3.341001
386219430561998848,0.05595941,26.00445,102.939,8.989586,11.54767,44.69951,-2.696028,17.52078,11.11545,27.79178,2.251923,0.6217468,14.102,14.002,12.218,0.1000004,1.783999
386219980317812736,0.05550607,252.2538,66.91742,33.04495,305.2279,1040.955,-63.34673,191.6916,134.2726,265.4091,0.8264442,0.254967,14.174,13.814,9.86,0.3599997,3.954
386221079829440512,0.08314706,11.01811,59.1812,6.555203,30.39825,129.1742,-9.713072,25.13766,14.16212,56.43058,0.3624587,0.4368564,14.051,13.883,10.879,0.1679993,3.004001
386222729096882176,0.08439679,14.95052,87.24869,9.950416,69.71732,361.1744,-42.50319,51.63762,41.84807,149.1062,0.2144449,0.412837,14.346,13.982,9.695,0.3639994,4.287001
386227127143393280,0.07386148,17.34339,44.56027,9.823814,106.7151,417.7265,-24.71087,62.51933,43.20227,150.1355,0.1625205,0.3594109,13.775,13.65,9.801,0.125,3.849
386228226655021056,0.08292612,18.6454,102.5402,11.23713,51.48874,290.8929,-21.79346,54.65859,34.09422,110.8651,0.3621259,0.3811199,13.534,13.282,9.495,0.2520008,3.787
386229875922462720,0.1575148,16.99952,86.42262,12.6487,67.59795,245.0457,-18.44161,44.16127,36.34957,129.9172,0.2514798,0.5301756,14.098,13.809,10.656,0.2889996,3.153
386230700556183552,0.08508994,17.67918,52.73743,9.134046,83.98273,329.9527,-47.60641,49.49825,33.99255,124.5336,0.2105097,0.3774286,14.742,14.39,10.784,0.3519993,3.606
386232624701532160,0.1064801,118.9805,108.6954,8.209645,42.91213,171.3129,-13.80532,32.58851,23.39173,114.3907,2.772655,0.6677299,14.216,13.779,10.351,0.4369993,3.428
386234548846880768,0.1094222,16.09631,40.47881,7.794871,49.31068,240.4869,-25.12967,44.03363,26.9626,67.32732,0.3264263,0.2799626,13.729,13.525,9.476,0.2040005,4.049
386235648358508544,0.04098138,29.37214,143.1043,10.85356,19.82971,53.47099,-1.236546,26.4147,17.45643,48.98238,1.481219,0.9160552,12.839,12.858,11.991,-0.01900005,0.8669996
386235923236415488,0.08291406,22.79805,61.51379,6.67976,46.25441,188.2259,-24.12385,39.96326,27.29581,60.63125,0.4928837,0.3221196,14.541,14.282,10.584,0.2590008,3.698
386238672015484928,0.07758257,24.03889,68.60362,5.700107,48.05316,182.4265,-13.5401,38.89757,30.95746,79.45735,0.5002562,0.4355582,14.028,13.932,10.75,0.09599972,3.182
386238946893391872,0.07794679,212.9715,50.54288,34.19082,306.9227,1198.516,-83.28504,200.6135,156.9692,341.4725,0.693893,0.2849128,14.308,13.975,9.671,0.3329992,4.304001
386239771527112704,0.02414819,25.80585,1.0,8.378085,103.9944,419.49,-11.26115,58.50323,43.78768,152.8991,0.2481465,0.3644881,12.438,12.411,8.79,0.02699947,3.621
386240046405019648,0.07921093,129.867,86.2201,19.30303,158.7039,563.0034,-35.86241,111.5356,70.60253,170.2378,0.8182977,0.3023743,14.018,13.761,10.163,0.257,3.598
386243070061996032,0.05364205,13.07957,5.251482,7.48187,53.00971,198.9189,-13.48972,38.89161,29.98164,72.76227,0.2467391,0.3657885,13.79,13.65,10.127,0.1400003,3.523
386243619817809920,0.1560497,211.512,104.0946,14.13092,47.84933,237.8405,-20.37505,50.83231,36.67903,158.8803,4.420375,0.668012,14.384,13.904,10.774,0.4799995,3.13
386244169573623808,0.07733773,21.47199,82.69469,10.22092,69.97601,335.5996,-9.55384,58.4805,36.01442,172.3122,0.3068478,0.5134457,13.021,12.908,10.008,0.1129999,2.9
386245269085251584,0.04260503,332.6525,42.05813,23.81697,170.0051,604.5995,-66.63486,104.1131,74.33593,79.76209,1.956721,0.1319255,14.531,14.201,11.159,0.3299999,3.042
386245818841065472,0.04260654,27.92203,26.95553,10.67806,108.949,404.721,-22.36159,58.88871,42.24034,159.0858,0.2562855,0.3930752,13.065,12.956,9.156,0.1089993,3.8
386246093718972416,0.03101538,65.40544,18.45076,17.19954,175.6821,714.303,-39.80858,140.9618,96.51478,225.7765,0.3722942,0.3160795,13.681,13.513,9.809,0.1680002,3.704
386246368596879360,0.04280036,125.1398,131.02,65.46939,574.1869,2792.747,-55.42098,391.4777,332.312,1403.331,0.2179427,0.5024914,12.024,11.712,7.494,0.3120003,4.218
386246643474786304,0.042782,54.19896,152.56,18.56938,56.11977,338.8431,-19.40304,83.99315,59.28047,218.439,0.965773,0.6446612,12.462,11.943,8.358,0.5190001,3.585
386247742986414080,0.07828388,134.981,108.6972,21.92739,237.2232,995.3118,-47.05578,160.6607,114.0375,402.0192,0.5690041,0.4039128,13.463,12.955,9.701,0.5080004,3.254
386248842498041856,0.1093267,22.12913,78.68952,8.865487,85.75643,359.3312,-28.78092,62.33071,49.60544,155.0914,0.2580463,0.4316113,,,,,
386253240544552960,0.2168106,34.07019,74.33313,7.043934,51.4083,225.9819,-28.77097,31.36674,22.80398,110.749,0.6627371,0.4900788,14.575,13.93,10.616,0.6449995,3.314
386254614934087680,0.07733326,27.20285,66.9277,8.629092,59.07413,228.4066,-16.81067,47.15461,38.80203,103.2716,0.4604867,0.4521394,14.383,14.301,10.984,0.08200073,3.316999
386256539079436288,0.0778144,14.49791,89.89319,7.245112,31.79753,167.3505,-7.203444,29.42928,19.80257,73.36965,0.4559444,0.438419,12.918,12.818,9.656,0.1000004,3.162
386257913468971008,0.04261893,30.85561,40.87518,6.970016,41.20406,126.2541,-23.73501,33.05825,21.72109,29.51167,0.7488487,0.2337483,15.318,15.288,12.44,0.02999973,2.848001
386260387370133504,0.0858722,12.72068,135.9063,9.236565,36.27991,166.1698,-12.00017,34.53873,20.19479,87.42171,0.350626,0.5260987,13.924,13.736,10.501,0.1879997,3.235
386263136149202944,0.09888209,101.0249,85.11848,12.58314,18.03736,54.41082,-4.427599,19.17682,24.12607,76.29282,5.600869,1.402163,14.572,14.276,11.881,0.2959995,2.395
386263411027109888,0.05510814,66.54054,106.1024,16.30346,130.6193,540.9011,-30.79104,109.1514,68.9492,219.4938,0.5094237,0.4057929,13.619,13.458,9.759,0.1610003,3.699
386264235660830720,0.04204565,1202.454,38.82627,54.2067,580.7932,2240.968,-122.5829,330.7048,237.0613,274.9168,2.070365,0.1226777,14.038,13.814,10.09,0.224,3.724
386265884928272384,0.09880585,20.5106,187.373,15.7834,51.66156,305.6267,-19.0667,52.36605,44.85271,154.3115,0.3970185,0.5049019,13.723,13.465,10.13,0.2579994,3.335
386267809073620992,0.07957811,47.94415,103.9976,33.47515,209.8395,1073.56,-32.271,141.7525,104.0147,451.9835,0.2284801,0.4210137,12.279,12.054,7.703,0.2250004,4.351
386273581509666816,0.0550202,221.4085,51.34822,12.84053,139.5683,470.6405,-58.38882,87.90608,64.2209,73.53899,1.58638,0.156253,15.211,15.047,11.71,0.1640005,3.337
386275780532922368,0.1470251,19.73727,1.0,7.542912,49.40925,172.0468,-33.98452,32.49988,30.33027,61.23304,0.3994651,0.3559092,14.99,14.621,10.663,0.3689995,3.958
386276605166643200,0.09305459,32.92941,75.31043,8.843303,39.65533,166.8937,-16.9277,44.2879,25.8698,59.55577,0.8303904,0.3568484,14.203,13.96,10.51,0.243,3.45
386285676137572352,0.0930891,47.46178,76.60319,12.22111,62.98492,232.4827,-13.81083,35.33224,39.35459,104.5536,0.7535421,0.4497262,13.998,13.802,10.838,0.1960001,2.964
386286500771293184,0.05060026,64.102,100.2391,12.16615,15.68985,116.4521,-8.19992,44.84072,37.0277,85.79846,4.085572,0.7367703,13.924,13.848,10.996,0.07600021,2.851999
386287325405014016,0.03862771,34.75675,84.05369,18.78455,91.95893,413.7424,-14.16496,83.14187,52.47066,193.2917,0.3779595,0.4671788,12.302,12.221,8.56,0.08100033,3.660999
386289799306176512,0.05500096,18.2334,69.95351,6.552043,10.05082,52.55856,-7.225853,16.87053,10.74122,15.84106,1.814121,0.3013982,14.105,14.014,11.306,0.0909996,2.708
386293922474780672,0.050169,13.87376,59.06174,7.914433,16.26555,83.23186,-11.83335,24.92031,19.03473,21.127,0.8529538,0.253833,14.814,14.783,11.76,0.03100014,3.023
386296946131757056,0.04998655,16.01685,40.69577,6.859624,45.65725,244.7394,-21.89523,53.48496,40.07598,83.88355,0.3508062,0.3427464,14.009,13.852,10.077,0.1569996,3.775001
386297221009664000,0.09369648,10.55414,123.3784,8.962811,18.40859,99.96673,-7.593712,35.73731,30.81083,71.9898,0.5733268,0.7201376,13.959,13.797,11.081,0.1619997,2.716
386299694910826496,0.09229128,62.65844,43.15293,10.29047,69.26829,232.6203,-53.40554,45.30558,33.82578,54.51806,0.9045762,0.234365,15.421,15.327,11.475,0.09399986,3.851999
386301069300361216,0.09375454,20.78987,147.2277,11.33381,43.51983,202.8113,-12.26899,42.76203,33.94254,111.2646,0.4777102,0.5486115,13.3,13.066,9.529,0.2340002,3.537
386302168811988992,0.0894393,28.07839,81.40758,10.84303,97.96963,390.535,-19.01583,72.00639,50.82588,168.9425,0.2866031,0.4325925,13.492,13.308,9.919,0.184,3.389
386305467346872320,0.03247265,128.9001,43.62351,10.99343,124.2428,364.1074,-54.4153,76.98041,51.08618,72.13739,1.037486,0.1981212,15.253,15.22,11.788,0.03299999,3.432
386307391492220928,0.06984673,16.77982,85.93575,10.56628,63.76425,298.8959,-27.22803,52.9314,43.66903,108.5769,0.2631541,0.3632598,14.145,13.846,9.999,0.2990007,3.847
386309590515476480,0.05054493,111.2744,47.70193,14.96213,214.836,789.6883,-102.4232,124.0778,86.15226,237.9143,0.5179503,0.3012762,,,,,
386311239782918144,0.08833686,23.27838,145.9283,14.38081,75.16831,346.1634,-11.97434,67.02491,55.96954,144.4604,0.3096834,0.4173185,13.14,12.961,9.976,0.1789999,2.985001
386314263439894528,0.102413,74.44096,170.7232,10.61382,30.22486,183.7624,-9.501188,53.26785,42.49949,154.4382,2.462905,0.8404235,13.463,13.204,10.277,0.2589998,2.927
386315088073615360,0.09345034,11.39685,65.38599,7.348633,36.8433,157.9129,-24.0436,31.79757,24.06026,54.79547,0.3093331,0.346998,14.717,14.525,10.451,0.1920004,4.073999
386315912707336192,0.07173038,11.13934,24.41797,6.278159,29.72011,138.4208,-17.46447,22.85181,15.39066,46.34338,0.3748081,0.3348008,14.253,14.036,10.777,0.217,3.259
386317287096870912,0.03263752,36.19632,83.59929,14.0729,126.1897,588.2425,-16.60739,82.96522,58.92394,215.2052,0.2868406,0.3658443,12.03,11.961,8.489,0.06899929,3.472
386320310753847296,0.03968028,42.91596,112.2309,11.9241,22.09346,72.50342,-2.082603,34.81411,16.38623,46.03381,1.942473,0.6349192,13.073,13.068,11.847,0.005000114,1.221
386320585631754240,0.04233624,217.3767,51.72715,20.75112,135.5117,468.9599,-34.42126,93.46621,63.82064,84.01693,1.604118,0.1791559,14.443,14.283,10.676,0.1599998,3.607
386320860509661184,0.05107203,48.87321,41.99419,5.540231,36.43588,140.5373,-20.71873,36.49629,23.7251,20.68836,1.341348,0.1472091,15.198,14.984,11.926,0.2139997,3.058001
386322509777102848,0.1074836,20.82659,79.68516,6.318912,89.94938,364.1379,-31.25006,56.98375,34.22347,121.7106,0.2315367,0.3342433,14.383,14.069,10.363,0.3140001,3.706
386323059532916736,0.03213125,7.247355,56.49035,5.61692,31.09846,131.7778,-9.775141,25.80686,16.49389,48.00069,0.2330454,0.3642547,,,,,
386324159044544512,0.03249471,13.65384,73.47562,6.515104,20.1456,68.23912,-4.869863,22.12196,12.41443,32.50469,0.6777582,0.4763351,13.528,13.368,10.451,0.1599998,2.917
386326907823613952,0.05020094,20.54095,96.61971,15.53464,57.21908,308.3335,-21.87653,67.39359,47.62953,150.3698,0.3589877,0.4876856,13.825,13.415,9.602,0.4099998,3.813
386328831968962560,0.03276557,303.1073,44.9768,27.69003,227.1562,910.5163,-63.45976,171.61,115.7697,150.7713,1.334357,0.1655888,14.135,14.054,10.254,0.08100033,3.8
386337078306170880,0.1030128,29.49731,132.7403,16.46105,115.2525,580.3142,-28.48224,78.56445,54.63075,224.3706,0.2559364,0.3866364,13.043,12.783,8.944,0.2600002,3.839
386338452695705600,0.118786,10.97579,25.52624,5.509817,23.89199,90.49546,-6.673383,15.14121,12.76048,40.76055,0.4593919,0.4504154,14.232,14.096,11.496,0.1360006,2.599999
386338727573612544,0.1017071,29.20909,71.79763,11.60476,113.6451,562.5273,-46.12181,92.28903,68.30813,183.5081,0.2570202,0.3262208,14.005,13.718,9.572,0.2869997,4.146001
386341201474775040,0.1189076,12.56466,85.41872,8.315402,53.35083,226.5638,-19.77187,33.2573,23.75068,88.94033,0.2355101,0.392562,14.174,13.891,10.108,0.283,3.783
386345049765472256,0.1240053,62.23372,145.2265,16.90128,84.13228,314.7285,-14.00758,56.54896,45.39674,200.0599,0.7397128,0.6356588,13.834,13.433,10.073,0.401,3.36
386346149277100032,0.03229691,71.38357,61.49628,16.71785,73.3538,238.5885,-13.44203,66.96297,42.76043,44.61097,0.9731407,0.1869787,14.338,14.304,11.281,0.0340004,3.023
386348073422448640,0.04323304,18.45916,74.2557,8.900225,109.5672,460.011,-32.06396,63.11774,45.47894,132.1969,0.1684734,0.2873777,13.33,13.148,9.164,0.1820002,3.984
386348348300355584,0.03254654,54.21509,49.61525,7.61951,50.87798,151.8126,-24.34597,42.5119,31.13043,26.41394,1.06559,0.1739905,15.511,15.685,12.656,-0.1740007,3.029
386348898056169472,0.07785824,196.2593,59.65714,26.71797,257.5432,979.9578,-71.10868,181.8551,133.4956,263.7397,0.7620443,0.2691338,14.582,14.297,10.272,0.2849998,4.025
386350547323611136,0.05311374,53.24442,58.67391,10.04842,124.5216,552.1008,-49.09117,104.4344,72.38194,161.0698,0.4275918,0.2917399,14.53,14.499,10.437,0.03100014,4.061999
386352746346866688,0.1205699,11.01215,85.58811,5.894264,21.12331,103.2084,-13.82177,19.2533,12.96486,43.04101,0.5213266,0.41703,14.619,14.348,10.885,0.2710009,3.462999
386354395614308352,0.03276656,58.74612,38.71889,11.29583,81.97849,245.7755,-25.24687,54.62281,47.90677,53.63295,0.7166042,0.2182192,14.38,14.213,10.903,0.1669998,3.31
386357419271284736,0.03171449,141.7323,35.48312,12.42702,106.1678,328.198,-40.39539,64.46643,46.96144,56.34485,1.334984,0.1716794,15.108,14.651,11.79,0.4569998,2.861
386358243905005568,0.03529574,61.74375,45.30644,6.69221,65.58344,233.2951,-29.14795,60.13551,45.61636,54.05849,0.9414535,0.2317173,15.225,15.169,11.658,0.05600071,3.511
386359068538726400,0.0934734,15.81853,1.0,6.724136,49.51191,184.2122,-25.28963,38.2068,21.61734,65.6044,0.3194894,0.356135,14.853,14.532,11.41,0.3210001,3.122
387312894892599296,0.05111897,41.38412,77.24756,22.76701,179.7924,821.2685,-33.51415,148.9454,113.8712,307.8982,0.2301772,0.3749056,13.235,13.05,9.024,0.1849995,4.026
387314269282134016,0.06155632,41.15174,76.59959,13.14835,94.97888,464.5863,-27.02287,81.9082,57.48623,161.0048,0.4332726,0.3465552,13.581,13.329,9.403,0.2519999,3.926001
387317292939110400,0.03179228,644.898,28.69735,19.8628,309.2368,958.4318,-93.61744,135.6077,98.31647,126.4783,2.08545,0.1319638,,,,,
387317567817017344,0.07456175,255.6201,92.7013,13.48191,54.04617,268.6901,-19.02194,63.378,57.03035,220.1308,4.729662,0.8192739,13.729,13.364,10.447,0.3649998,2.917001
387317842694924288,0.1121572,140.5606,176.766,9.905692,56.11596,254.2422,-19.43124,45.38924,42.45406,203.9618,2.504825,0.8022342,13.245,12.237,9.286,1.007999,2.951
387320041718179840,0.1134066,23.59035,132.0637,14.80171,113.7757,635.7807,-42.26661,90.56385,69.79689,276.611,0.2073408,0.435073,13.832,13.476,9.346,0.3559999,4.13
387321416107714560,0.09454351,17.52396,106.3399,10.57753,56.87105,271.7247,-15.00724,46.51969,28.81477,119.9562,0.3081351,0.4414622,13.571,13.338,9.632,0.2329998,3.706
387321965863528448,0.05121886,15.86502,60.742,6.250062,27.63292,82.85865,-16.21739,21.75009,18.66124,24.04972,0.5741346,0.29025,15.356,15.163,12.059,0.1929998,3.104
387323615130970112,0.102556,98.97634,71.28723,19.01957,114.1637,449.2267,-59.46099,97.14655,64.57246,105.9005,0.8669688,0.2357396,14.729,14.31,10.541,0.4189997,3.769
387324164886784000,0.02956784,184.2165,81.27179,34.48237,60.81047,229.5728,-8.126394,73.86019,69.8987,118.8638,3.029355,0.517761,13.668,13.606,10.739,0.06200027,2.867
387325264398411776,0.07280156,15.23224,79.61081,5.34961,31.41984,111.8276,-18.3827,23.35516,23.27912,33.51947,0.4847969,0.2997423,15.296,15.183,11.475,0.1129999,3.707999
387327188543760384,0.1959593,32.06444,115.5011,9.495079,26.363,137.5183,-90.62935,23.18479,14.62533,31.86992,1.216267,0.2317503,,,,,
387327463421667328,0.03283135,24.63992,55.40921,15.16299,21.04894,140.4568,-6.706648,38.88495,29.93834,76.9387,1.170601,0.5477746,12.185,12.004,8.417,0.1810007,3.587
387332686101899264,0.1209966,40.08807,87.08668,6.670162,50.10218,206.845,-32.08655,37.69301,26.22284,78.177,0.8001262,0.3779497,14.944,14.751,10.838,0.1929998,3.913
387334610247247872,0.0944719,116.9499,198.501,50.04631,53.95244,213.1992,-6.007045,97.35629,76.20398,160.3,2.167648,0.7518791,12.857,12.674,10.794,0.1830006,1.88
387335709758875648,0.05152516,37.97726,51.01384,6.195419,72.18241,222.7414,-18.21288,53.55538,33.76016,71.52312,0.5261291,0.3211039,14.219,14.045,10.149,0.1739998,3.896
387335984636782592,0.1025163,22.26936,185.51,18.837,22.03414,79.96249,-5.935459,50.25801,33.75943,106.3493,1.010675,1.32999,13.422,13.258,10.406,0.1639996,2.852
387337633904224256,0.1240135,196.0334,184.8264,32.46393,108.5819,569.2412,-22.95887,83.594,68.94604,415.8307,1.805397,0.7304999,13.226,12.7,9.317,0.526,3.382999
387338183660038144,0.1112765,33.71367,97.32951,13.07624,84.88775,400.367,-17.081,73.55366,61.85175,218.5179,0.3971559,0.5457938,13.608,13.376,9.653,0.2319994,3.723001
387338458537945088,0.0942629,48.76075,84.21055,11.2486,79.23763,346.2952,-25.77218,55.37371,41.60678,145.843,0.6153737,0.4211523,14.01,13.762,9.886,0.2480001,3.876
387340932439107584,0.06064306,107.8461,132.2565,26.60179,48.57059,210.3017,-7.082234,65.32042,45.88001,144.0244,2.220399,0.6848466,12.92,12.756,9.818,0.1640005,2.938
387341207317014528,0.07384292,60.85278,58.53148,10.96329,135.6742,483.3227,-39.10751,85.92992,59.83422,156.7762,0.4485213,0.3243717,14.159,13.882,9.936,0.2770004,3.946
387342031950735360,0.07467006,14.71452,55.34644,6.65724,57.84882,223.1382,-24.86892,34.66521,27.36355,130.8689,0.2543616,0.5864926,14.262,14.031,10.128,0.2309999,3.903
387342306828642304,0.04829329,19.04374,20.86547,9.769476,87.57661,367.0387,-24.91339,63.27069,52.73632,142.5446,0.2174523,0.3883639,13.902,13.758,10.081,0.1440001,3.677
387344780729804800,0.05759142,16.68056,36.57933,5.931038,43.61832,183.5048,-23.00284,38.80175,25.18546,49.34308,0.382421,0.2688926,14.733,14.577,10.854,0.1560001,3.723
387345055607711744,0.05750092,118.6407,107.2982,31.38936,411.858,1712.974,-60.96446,237.1373,182.8242,606.6491,0.2880621,0.3541497,13.37,13.101,9.011,0.2690001,4.09
387345605363525632,0.05140295,82.09523,54.83307,8.215043,80.90182,255.5963,-26.98261,60.36989,38.18541,62.95493,1.014751,0.246306,15.16,15.051,11.517,0.1090002,3.533999
387346429997246464,0.05868592,36.93171,108.3466,15.65487,129.8252,640.1552,-28.30116,109.2611,78.75118,233.8649,0.2844725,0.3653254,13.649,13.494,9.834,0.1549997,3.660001
387346979753060352,0.1077178,25.82589,80.23555,18.47163,30.05626,93.11232,-4.888452,39.74235,32.37159,63.07663,0.8592516,0.6774252,13.78,13.7,11.915,0.07999992,1.785
387347529508874240,0.1291513,17.89836,1.0,6.666378,58.30043,281.1671,-23.84776,44.45306,33.47238,117.1982,0.3070021,0.4168275,14.306,14.057,10.587,0.2489996,3.47
387347804386781184,0.1289186,21.28377,71.33111,7.659863,83.53598,397.8356,-29.40075,52.18042,31.95876,145.6878,0.2547856,0.3662009,13.81,13.492,9.472,0.3180008,4.02
387348079264688128,0.07262741,21.09096,65.56799,5.73464,58.4071,201.6889,-39.33413,31.93395,24.80274,59.74126,0.3611026,0.2962049,15.335,15.204,11.434,0.1309996,3.77
387348903898408960,0.08301643,10.54659,1.0,7.486028,41.74214,167.1815,-18.77633,31.16107,17.88735,55.19224,0.2526604,0.3301336,14.669,14.368,10.987,0.3009996,3.381
387351377799571456,0.09457996,122.053,75.7177,17.54787,154.192,591.5896,-79.62834,101.5362,77.71267,186.7661,0.7915653,0.3157021,14.833,14.348,10.335,0.4850006,4.013
387351652677478400,0.05128392,13.79813,80.93108,8.087238,106.6702,312.7369,-15.91981,51.7364,34.44676,109.4463,0.1293532,0.3499629,13.711,13.502,9.786,0.2090006,3.716
387351927555385344,0.07223939,24.51904,39.68906,6.424316,36.81321,144.5467,-19.40819,34.34787,20.56663,39.25446,0.6660391,0.2715693,14.814,14.598,11.083,0.2160006,3.514999
387354126578640896,0.0591345,28.96484,129.7988,16.72149,96.53884,539.075,-21.34454,75.98358,56.66221,207.9321,0.300033,0.3857201,13.238,13.036,9.119,0.2019997,3.917
387354676334454784,0.07382949,18.72684,19.87388,7.472594,44.60765,195.029,-11.52997,28.4333,22.05592,179.9874,0.4198123,0.9228747,13.817,13.576,10.055,0.2410002,3.521
387356600479803392,0.06036052,17.73753,106.2306,13.96064,75.63667,382.1077,-23.98562,62.71845,46.43976,136.9197,0.2345096,0.3583275,13.61,13.394,9.623,0.2159996,3.771
387358799503058944,0.06069593,53.14184,71.44155,21.60104,143.7228,725.94,-27.14688,122.8457,81.48591,246.1222,0.3697523,0.3390394,13.248,13.086,9.068,0.1619997,4.018001
387360448770500608,0.05774429,29.68592,84.75052,13.60078,118.8956,515.6265,-25.91084,86.16787,61.41637,182.7998,0.2496806,0.3545198,12.833,12.671,8.741,0.1620007,3.929999
