specobjid,z,oiii_5007_flux,oiii_sigma,oi_6300_flux,h_beta_flux,h_alpha_flux,h_alpha_eqw,sii_6717_flux,sii_6731_flux,nii_6584_flux,oiii_hbeta_ratio,nii_halpha_ratio,w1,w2,w3,w1_w2,w2_w3,log_nii,log_oiii,BPT class,abs_h_alpha_eqw,WHAN class,WISE class,AGN in all,n_e,log_MBH,mbh_bin
381711982643931136,0.09553213,21.22737,46.13189,8.012237,79.10352,357.1285,-42.1041,54.8628,39.70534,131.4318,0.2683493,0.3680237,14.38,14.229,10.478,0.151,3.751,-0.43412421271833923,-0.5712995332501853,Star-forming,42.1041,Star-forming,Other,False,44.91026703036227,5.569144433571258,"(5.5, 6.0]"
381713631911372800,0.08970409,21.29521,172.7805,10.00941,20.45773,156.7033,-10.83557,31.54249,29.14533,125.9272,1.040937,0.8036027,13.493,13.165,9.416,0.3280001,3.749,-0.09495861274866245,0.01742444576384425,Composite,10.83557,Seyfert,Other,False,354.19590623856806,7.874588217765813,"(7.5, 8.0]"
381713906789279744,0.07096703,36.27222,35.44992,8.371145,50.58571,184.166,-27.15898,41.58734,29.30702,43.76058,0.7170448,0.2376148,14.917,14.729,11.055,0.1879997,3.674,-0.6241265125201556,-0.14445370934618604,Star-forming,27.15898,Star-forming,Other,False,19.544938313400053,5.109312760402936,"(5.0, 5.5]"
381715556056721408,0.1139401,80.85335,28.46988,6.254206,53.01573,226.2327,-21.43904,31.04914,18.91249,82.15417,1.525082,0.36314,14.182,13.955,10.258,0.2270002,3.697,-0.43992591076078663,0.18329319528287616,Composite,21.43904,Star-forming,Other,False,-99.44940005706351,4.726489676594447,"(4.5, 5.0]"
381716930446256128,0.1030337,24.84531,52.14174,7.249873,55.16357,188.8155,-43.96741,39.83175,27.05261,59.23761,0.4503935,0.3137327,15.088,14.729,10.886,0.3590002,3.843,-0.5034402129266313,-0.3464078857732781,Star-forming,43.96741,Star-forming,Other,False,-13.60352296276908,5.782945206753431,"(5.5, 6.0]"
381720228981139456,0.07538927,33.84196,99.11044,11.44789,46.26607,200.041,-8.562205,33.02158,22.20152,113.2451,0.731464,0.5661093,13.724,13.634,10.803,0.09000015,2.830999,-0.24709971050048685,-0.13580704340891142,Composite,8.562205,Seyfert,Other,False,-22.305015052003263,6.904259422268252,"(6.5, 7.0]"
381722977760208896,0.08630793,35.09119,121.761,12.06977,24.85769,76.31786,-2.640597,31.97673,17.46969,92.56608,1.411683,1.212902,13.066,12.999,10.593,0.06700039,2.405999,0.08382571217853059,0.1497371848128258,LINER,2.640597,RG,Other,False,-170.61892360144682,7.26360240643261,"(7.0, 7.5]"
381724077271836672,0.1131433,17.18875,72.54217,7.487798,51.87309,234.5636,-12.60291,27.49704,16.78071,81.05097,0.3313616,0.3455395,13.495,13.239,9.577,0.2559996,3.662001,-0.46150229951556987,-0.47969782142776707,Star-forming,12.60291,Star-forming,Other,False,-98.08704741661724,6.359433399347582,"(6.0, 6.5]"
381726551172999168,0.08029562,38.01881,51.72136,10.23155,109.282,426.4467,-27.58619,71.72462,54.34282,151.7947,0.3478963,0.3559524,14.411,14.196,10.452,0.2150002,3.744,-0.44860807449761414,-0.4585501901030231,Star-forming,27.58619,Star-forming,Other,False,91.73104181468142,5.768812560236773,"(5.5, 6.0]"
381726826050906112,0.1023148,13.53848,82.30182,9.097947,44.60201,232.5756,-34.31458,40.58203,24.16428,79.93227,0.3035396,0.3436829,14.284,14.031,10.118,0.2530003,3.913,-0.4638420757195953,-0.5177846425142634,Star-forming,34.31458,Star-forming,Other,False,-115.38796093555811,6.579805362967284,"(6.5, 7.0]"
381727100928813056,0.08021907,13.30848,80.65034,10.77278,57.06984,359.8235,-12.30897,37.30635,34.8361,115.5662,0.2331963,0.3211745,12.732,12.523,8.723,0.2090006,3.8,-0.4932589433090269,-0.6322783445748195,Star-forming,12.30897,Star-forming,Other,False,371.5960088567982,6.544416351869949,"(6.5, 7.0]"
381729299952068608,0.1257025,32.23736,117.347,7.952112,53.03629,233.6087,-20.21119,40.12737,31.92004,124.2219,0.6078359,0.5317519,14.385,14.145,10.732,0.2399998,3.413,-0.27429094964706424,-0.21621365320068203,Composite,20.21119,Seyfert,Other,False,146.3498377589872,7.199136822253719,"(7.0, 7.5]"
381730674341603328,0.1306449,31.761,132.2319,24.85016,28.76118,89.39426,-7.140878,55.70791,36.97217,95.40012,1.104301,1.067184,13.98,13.761,12.069,0.2189999,1.691999,0.02823930536201619,0.0430874654419655,LINER,7.140878,Seyfert,Other,False,-33.21452359311699,7.407631095100916,"(7.0, 7.5]"
381731773853231104,0.08115963,23.80858,81.66019,9.57728,71.37739,418.8258,-32.52905,64.40527,52.04779,161.8888,0.3335592,0.3865302,13.897,13.591,9.714,0.3060007,3.877,-0.41281656854780674,-0.4768270764350756,Star-forming,32.52905,Star-forming,Other,False,165.25206828362002,6.566141169422942,"(6.5, 7.0]"
381732048731138048,0.07780109,1372.839,190.2554,105.5729,125.9887,511.578,-14.28982,194.5268,194.6249,558.6187,10.89652,1.091952,13.282,12.868,9.71,0.4139996,3.158,0.038203548081812214,1.037287820315951,Seyfert,14.28982,Seyfert,Other,False,497.1630269935124,8.042794125891534,"(8.0, 8.5]"
381734522632300544,0.06642248,52.2878,34.69265,5.693384,43.87279,158.8351,-27.00483,36.42412,24.94064,33.94999,1.191805,0.2137435,15.122,15.052,11.831,0.06999969,3.221,-0.6701070834164201,0.07620520309569404,Star-forming,27.00483,Star-forming,Other,False,-6.479229903237685,5.071614065794205,"(5.0, 5.5]"
381736171899742208,0.04710318,41.24932,90.56685,8.990761,178.9596,643.6498,-43.36013,70.44175,60.59832,329.2184,0.2304951,0.5114868,14.471,14.258,10.135,0.2129993,4.123,-0.2911655696959707,-0.6373383026629698,Star-forming,43.36013,Seyfert,Other,False,246.5410274127405,6.746875854031379,"(6.5, 7.0]"
381736721655556096,0.0170735,66.99934,28.91661,9.859775,71.07018,208.5703,-18.09544,57.64393,42.15707,45.25497,0.9427208,0.216977,14.329,14.235,11.341,0.09400082,2.894,-0.6635862998034526,-0.025616910627743933,Star-forming,18.09544,Star-forming,Other,False,55.241613665126025,4.75367187568598,"(4.5, 5.0]"
381740844824160256,0.08549637,25.57414,76.54401,11.98164,106.5933,451.6876,-36.36652,69.6797,55.77996,139.8834,0.2399226,0.3096906,13.902,13.617,9.35,0.2850008,4.266999,-0.5090719765291838,-0.6199288408483349,Star-forming,36.36652,Star-forming,Other,False,153.85342403009778,6.453182483134929,"(6.0, 6.5]"
381741669457881088,0.1132117,9.279288,67.00146,6.683146,26.00372,104.5222,-16.89444,23.55964,12.5146,32.32711,0.3568447,0.3092845,14.809,14.458,10.843,0.3509998,3.615,-0.5096418444104812,-0.4475207491742441,Star-forming,16.89444,Star-forming,Other,False,-187.02763035934402,6.220718168070228,"(6.0, 6.5]"
381742219213694976,0.1017022,51.59228,203.5125,10.99471,78.70389,447.4907,-18.50454,72.93107,55.16212,234.2288,0.6555239,0.5234271,12.926,12.68,9.181,0.2459993,3.499001,-0.2811437958807396,-0.18341146957435828,Composite,18.50454,Seyfert,Other,False,89.90072699346057,8.16039559644572,"(8.0, 8.5]"
381742494091601920,0.05104616,604.8878,31.29133,14.36853,192.1294,629.9468,-113.6545,61.06698,46.23349,45.10337,3.148336,0.07159871,16.047,15.647,12.127,0.4000006,3.52,-1.145094802341985,0.49808107538936874,Star-forming,113.6545,Star-forming,Other,False,90.93565269522857,4.8914639886779625,"(4.5, 5.0]"
381743593603229696,0.01242932,86.20054,26.01742,8.395028,61.51385,185.3041,-23.47161,34.61367,20.8639,16.05682,1.401319,0.08665118,15.445,15.263,12.43,0.1820002,2.832999,-1.0622255187665757,0.1465370104961454,Star-forming,23.47161,Star-forming,Other,False,-106.88380207914734,4.569221613346852,"(4.5, 5.0]"
381745517748578304,0.07907653,26.76412,60.30404,6.04149,55.56386,214.1866,-14.83317,38.39566,28.35382,102.6151,0.4816822,0.4790921,13.636,13.426,9.497,0.21,3.929,-0.3195809903914769,-0.3172394022315714,Composite,14.83317,Seyfert,Other,False,65.00283577836464,6.036851978296442,"(6.0, 6.5]"
381745792626485248,0.0827916,36.23473,134.3912,16.99243,24.59451,129.9061,-4.304161,32.06224,18.78125,117.8816,1.473286,0.907437,12.554,12.423,9.306,0.1309996,3.117001,-0.04218351670739694,0.1682870619581455,LINER,4.304161,Weak AGN,Other,False,-126.50704257002127,7.435910161421997,"(7.0, 7.5]"
381750465550903296,0.1588475,31.83725,72.75884,14.06158,73.14574,253.9254,-30.64037,45.51826,33.1926,95.58502,0.4352578,0.3764295,14.79,14.485,10.607,0.3050003,3.877999,-0.42431634915235156,-0.3612534374039546,Star-forming,30.64037,Star-forming,Other,False,52.354470254703486,6.364640198579947,"(6.0, 6.5]"
381752389696251904,0.08763749,45.60041,87.17722,9.807056,77.23462,329.0414,-15.76841,56.68861,33.78663,108.9606,0.5904142,0.3311455,13.69,13.458,9.901,0.2319994,3.557,-0.47998114228838207,-0.22884320588101473,Star-forming,15.76841,Star-forming,Other,False,-114.73894215152919,6.680279540374721,"(6.5, 7.0]"
381752664574158848,0.08496092,167.6907,38.81585,21.93532,183.0269,613.5008,-64.85468,112.3543,80.19837,132.994,0.916208,0.2167788,14.63,14.384,10.347,0.2460003,4.037,-0.6639831921207612,-0.03800592043956105,Star-forming,64.85468,Star-forming,Other,False,31.596805044890576,5.267676003056026,"(5.0, 5.5]"
381754588719507456,0.1052085,20.80251,142.6823,10.60198,22.28255,103.1038,-6.709957,31.55099,22.98076,82.84009,0.9335786,0.8034628,13.402,13.219,9.992,0.1830006,3.227,-0.09503422609257622,-0.029849111984571262,Composite,6.709957,Seyfert,Other,False,51.20470894787037,7.540427225187712,"(7.5, 8.0]"
381756787742763008,0.06747263,43.83802,67.77754,15.81725,157.9166,667.6996,-29.36816,107.8811,69.21203,251.3919,0.2776023,0.3765046,13.285,13.065,8.98,0.2200003,4.085,-0.42422971337453486,-0.5565769399708916,Star-forming,29.36816,Star-forming,Other,False,-60.586229512584026,6.240824341383531,"(6.0, 6.5]"
381759261643925504,0.08057874,16.13381,84.90872,6.775679,101.4078,430.5334,-41.56921,62.22147,43.05606,151.3016,0.1590984,0.3514282,14.382,14.229,10.083,0.1529999,4.146,-0.45416339192154825,-0.7983341878874541,Star-forming,41.56921,Star-forming,Other,False,2.8920192735631596,6.634247639051557,"(6.5, 7.0]"
381761735545088000,0.08384351,18.7934,93.13625,9.87554,52.8418,289.1738,-41.76466,59.95666,38.79467,87.00919,0.3556541,0.3008889,14.497,14.215,10.012,0.2819996,4.203,-0.5215938333887561,-0.4489721803666303,Star-forming,41.76466,Star-forming,Other,False,-53.86456482209175,6.795716783155723,"(6.5, 7.0]"
381763384812529664,0.08284904,91.82553,109.7207,19.20862,123.9631,513.7516,-29.8283,106.9801,81.83435,181.1365,0.7407486,0.352576,14.13,13.914,10.311,0.2160006,3.603,-0.45274725364279145,-0.1303291606549977,Star-forming,29.8283,Star-forming,Other,False,102.05527168721524,7.081819467498634,"(7.0, 7.5]"
381763934568343552,0.1148742,27.73263,40.73485,7.132046,69.97831,288.1051,-39.76042,51.84198,39.52168,99.80858,0.3963033,0.3464312,14.945,14.71,10.634,0.2349997,4.076,-0.4603830018231287,-0.40197231129986716,Star-forming,39.76042,Star-forming,Other,False,98.36159063397112,5.35192322555951,"(5.0, 5.5]"
381765034079971328,0.08305013,54.57701,72.85503,15.60607,94.71606,414.8099,-43.95749,101.6026,58.36072,110.6616,0.5762171,0.2667767,14.575,14.491,10.305,0.08399963,4.186,-0.5738521039283134,-0.2394138576046429,Star-forming,43.95749,Star-forming,Other,False,-139.4288477295734,6.366946773702338,"(6.0, 6.5]"
381768882370668544,0.08347463,21.45027,62.13568,13.40605,50.10444,201.5749,-27.93719,38.3086,33.48033,59.84216,0.428111,0.2968731,14.587,14.443,10.591,0.1440001,3.852,-0.5274291525246367,-0.3684436131422695,Star-forming,27.93719,Star-forming,Other,False,268.8814420948281,6.089090460649066,"(6.0, 6.5]"
381773005539272704,0.1853447,593.5898,58.08497,22.43429,215.3404,656.8522,-131.6,79.46818,57.71791,59.63173,2.756518,0.09078409,16.145,15.996,12.596,0.1490002,3.400001,-1.0419902553404896,0.4403608327576607,Star-forming,131.6,Star-forming,Other,False,48.40148391742878,5.971395770365577,"(5.5, 6.0]"
381776578952062976,0.08655296,15.19319,79.15567,9.292592,59.38163,272.6566,-29.36927,49.82272,23.77359,89.22183,0.2558568,0.3272315,14.516,14.276,10.512,0.2399998,3.764,-0.4851448968781211,-0.5920030361347702,Star-forming,29.36927,Star-forming,Other,False,-243.3899447825326,6.511757175063045,"(6.5, 7.0]"
381782351388108800,0.08468982,125.4325,79.4795,13.24736,63.97047,258.718,-20.07707,47.01808,41.39864,150.2986,1.960787,0.5809358,14.222,14.007,10.904,0.2150002,3.103,-0.2358718594277483,0.2924304188850963,Composite,20.07707,Seyfert,Other,False,279.66062074822446,6.518885025277507,"(6.5, 7.0]"
381784825289271296,0.07866049,94.63264,50.98529,9.293619,117.239,430.0623,-69.19099,62.92692,50.84754,115.6569,0.8071769,0.2689305,15.296,15.109,11.6,0.1869993,3.509,-0.570359940690266,-0.09303127534657045,Star-forming,69.19099,Star-forming,Other,False,165.1192538451001,5.743787890811915,"(5.5, 6.0]"
381785375045085184,0.0846349,30.19834,69.83823,10.00203,61.657,239.1618,-32.49179,51.7758,37.09734,63.72614,0.4897795,0.2664561,15.0,14.908,11.711,0.09200001,3.197,-0.5743743329722709,-0.30999939647385527,Star-forming,32.49179,Star-forming,Other,False,35.20444232104458,6.2931141777254735,"(6.0, 6.5]"
381787024312526848,0.06516112,99.3682,68.67887,8.684553,59.47113,186.1957,-23.71709,42.68301,25.23463,25.65785,1.670864,0.1378005,15.314,15.322,11.385,-0.00799942,3.936999,-0.8607492066167312,0.22294110192616617,Star-forming,23.71709,Star-forming,Other,False,-120.27119159384839,6.26388844398005,"(6.0, 6.5]"
381794171138107392,0.08554221,19.73693,148.9986,9.712706,70.72626,356.3134,-24.4728,53.62645,38.47004,167.5346,0.2790608,0.470189,13.728,13.496,10.07,0.2319994,3.426001,-0.3277275353454518,-0.554301165085534,Star-forming,24.4728,Seyfert,Other,False,36.37054706349005,7.616051812281514,"(7.5, 8.0]"
381798019428804608,0.1366897,36.1419,57.84727,13.11662,129.456,508.1441,-52.05101,82.22276,46.95815,190.8413,0.2791829,0.3755653,14.392,14.064,9.908,0.3280001,4.156,-0.4253145407794375,-0.5541111858449765,Star-forming,52.05101,Star-forming,Other,False,-143.13883995982422,5.964236546824536,"(5.5, 6.0]"
381800218452060160,0.0467744,2163.552,45.40841,34.63129,595.2747,1835.371,-318.5496,193.6706,139.8935,132.9592,3.634544,0.07244267,15.652,15.354,11.26,0.2980003,4.094,-1.1400055513881076,0.5604499308191432,Star-forming,318.5496,Star-forming,Other,False,43.030217775168815,5.541547323778494,"(5.5, 6.0]"
381803242109036544,0.2287546,798.1585,138.695,31.82142,94.68459,329.3883,-26.29008,59.12931,32.85217,154.156,8.429656,0.4680068,15.054,14.234,11.648,0.8199997,2.586,-0.32974783671001645,0.9258098521632881,Seyfert,26.29008,Seyfert,AGN,True,-160.42690003455672,7.49094385311965,"(7.0, 7.5]"
381803791864850432,0.09598424,53.57589,76.88765,18.4438,45.32619,241.0478,-36.38061,49.61408,42.93697,89.74135,1.182007,0.3722969,13.318,12.856,8.646,0.4619999,4.21,-0.4291105800010519,0.07262004850155762,Composite,36.38061,Star-forming,Other,False,254.90055794314895,6.46100289836505,"(6.0, 6.5]"
381804616498571264,0.1136061,34.36002,42.23055,11.83696,70.71564,301.993,-37.83161,55.89355,35.53219,99.49431,0.4858899,0.329459,14.353,14.092,10.461,0.2609997,3.631,-0.48219862410992076,-0.31346212834974496,Star-forming,37.83161,Star-forming,Other,False,-67.70046345996099,5.4148789025956905,"(5.0, 5.5]"
381804891376478208,0.0905709,288.7095,56.99093,15.04872,130.4479,430.3459,-75.78959,71.23974,50.95246,56.63268,2.213217,0.131598,15.707,15.264,12.108,0.4429998,3.156,-0.8807507109923072,0.34502399742582956,Star-forming,75.78959,Star-forming,Other,False,33.50064640444091,5.9381985083779005,"(5.5, 6.0]"
381805716010199040,0.2500602,515.6813,81.63493,8.93237,65.61485,207.4593,-18.23479,22.56881,23.80971,84.29702,7.859216,0.4063305,14.445,13.76,10.874,0.6849995,2.886001,-0.3911205774162654,0.8953792249381399,Seyfert,18.23479,Seyfert,Other,False,609.5350854066363,6.565601036681982,"(6.5, 7.0]"
381806815521826816,0.1147649,13.84641,45.93482,5.795771,23.1712,145.5141,-15.93207,31.62158,18.67108,70.58282,0.5975698,0.4850583,14.177,13.88,10.203,0.2969999,3.677,-0.3142060596520775,-0.22361135902526896,Composite,15.93207,Seyfert,Other,False,-121.1413787825343,5.56167033336861,"(5.5, 6.0]"
381808464789268480,0.08283473,9.354984,37.54669,7.330704,29.61213,128.6497,-11.63469,32.54923,20.30736,61.39513,0.3159173,0.4772272,14.565,14.382,11.589,0.1829996,2.793,-0.32127481128572666,-0.5004265909710309,Star-forming,11.63469,Seyfert,Other,False,-81.92718367916893,5.2096374784506105,"(5.0, 5.5]"
381809289422989312,0.06344306,28.46372,46.03582,6.32241,36.65145,121.3936,-22.25722,30.14473,19.92598,26.06269,0.7766054,0.2146957,15.31,15.296,12.198,0.01400089,3.098,-0.6681766536772734,-0.10979959398305797,Star-forming,22.25722,Star-forming,Other,False,-36.555393336209185,5.5655048683120985,"(5.5, 6.0]"
381809564300896256,0.1090768,52.85601,180.2238,11.88146,49.06042,210.7929,-15.43681,36.44501,32.45895,107.185,1.077366,0.5084851,14.043,13.773,10.54,0.2700005,3.233,-0.29372176856736876,0.032363265765924194,Composite,15.43681,Seyfert,Other,False,296.62917316794363,7.948224230296995,"(7.5, 8.0]"
381813137713686528,0.08196124,28.41924,143.7412,14.99611,41.03159,157.5071,-4.713524,44.56793,33.97389,116.0432,0.6926185,0.7367489,12.879,12.799,11.354,0.07999992,1.445,-0.13268050389919328,-0.15950591252578222,Composite,4.713524,Weak AGN,Other,False,98.28441707225477,7.553336107444731,"(7.5, 8.0]"
381813687469500416,0.08807568,11.44149,76.60896,8.178132,10.10819,68.94926,-10.61622,18.19075,15.90715,48.60489,1.131902,0.704937,13.287,12.897,8.989,0.3899994,3.908,-0.1518496940368644,0.053808827292507445,Composite,10.61622,Seyfert,Other,False,269.7044363096331,6.454663275335412,"(6.0, 6.5]"
381815336736942080,0.0878383,150.1578,115.6917,39.60811,278.9688,1531.39,-131.1998,226.8043,182.1573,588.528,0.5382603,0.3843096,13.192,12.668,8.158,0.5240002,4.51,-0.4153187667847991,-0.2690076508860561,Star-forming,131.1998,Star-forming,Other,False,157.7768326323169,7.174334272452539,"(7.0, 7.5]"
381818360393918464,0.1074436,82.57253,51.72308,13.8843,133.0086,477.5168,-63.61487,87.98396,62.22987,107.6824,0.6208062,0.2255049,14.93,14.766,10.943,0.1640005,3.823,-0.6468440168909385,-0.207043954423286,Star-forming,63.61487,Star-forming,Other,False,22.947490015543337,5.768870618181037,"(5.5, 6.0]"
381821933806708736,0.07413186,12.45338,148.0834,10.43197,84.23607,357.2472,-25.49893,54.00002,35.9619,147.0248,0.1478391,0.4115491,14.124,13.958,10.429,0.1659994,3.529,-0.3855783437154152,-0.8302106899701769,Star-forming,25.49893,Seyfert,Other,False,-30.349253491008948,7.605295054079066,"(7.5, 8.0]"
381826606731126784,0.02755378,776.6988,49.86821,40.31266,352.7402,1184.457,-50.50745,199.5922,140.3201,161.4355,2.2019,0.1362949,13.95,13.784,10.521,0.1659994,3.263,-0.8655203946664031,0.3427975914593676,Star-forming,50.50745,Star-forming,Other,False,17.337141657969127,5.705111011690688,"(5.5, 6.0]"
381827981120661504,0.07986926,69.7403,99.20985,19.25544,97.45674,372.4741,-31.60656,82.47017,61.25276,181.3689,0.7156026,0.4869302,14.331,14.174,10.246,0.1570005,3.927999,-0.3125332891496911,-0.14532809017900553,Composite,31.60656,Seyfert,Other,False,70.88127932394248,6.9060096853059765,"(6.5, 7.0]"
381832379167172608,0.1139122,123.0035,1.0,9.064287,70.94202,306.3466,-32.76286,51.6278,35.40337,107.2663,1.73386,0.3501468,14.165,13.814,9.885,0.3509998,3.929,-0.45574983832553567,0.23901402757958667,Composite,32.76286,Star-forming,Other,False,-5.17434192536416,-1.1201405825692026,"(-1.5, -1.0]"
381833753556707328,0.07725386,159.6656,51.22415,7.230183,107.9168,307.0738,-54.1855,50.11093,34.22563,51.29524,1.479525,0.1670453,15.734,15.387,11.909,0.3470001,3.478,-0.7771657391984338,0.17012230796932296,Star-forming,54.1855,Star-forming,Other,False,-8.704263933938831,5.751947954903025,"(5.5, 6.0]"
381836777213683712,0.06407484,16.05511,24.35347,9.2007,56.1125,201.6978,-17.76632,44.89915,30.33404,62.45725,0.2861236,0.3096575,14.236,14.085,10.249,0.151,3.836,-0.5091183967809443,-0.5434463193108902,Star-forming,17.76632,Star-forming,Other,False,-18.152858788602227,4.453834035775154,"(4.0, 4.5]"
381838151603218432,0.08023174,132.9655,67.21327,16.56395,133.9439,533.4102,-39.02206,112.3489,81.43369,125.4368,0.9926948,0.23516,14.586,14.504,10.55,0.08200073,3.954,-0.6286365484829559,-0.0031842530647987833,Star-forming,39.02206,Star-forming,Other,False,46.407217587779634,6.22622861721579,"(6.0, 6.5]"
381840075748567040,0.044721,95.27761,49.16701,9.452133,97.18489,334.5322,-36.89585,75.01252,51.13496,60.51331,0.9803748,0.1808894,14.644,14.476,10.953,0.1680002,3.523,-0.7425868817658756,-0.008607860579486794,Star-forming,36.89585,Star-forming,Other,False,-10.386726164518805,5.680388086534006,"(5.5, 6.0]"
