specobjid,class,subclass,w1mpro,w2mpro,w3mpro,w1_w2_color,w2_w3_color,fwhm_hbeta,fwhm_oiii,oiii_5007_flux,oiii_5007_flux_err,oiii_5007_eqw,h_beta_flux,h_beta_flux_err,h_beta_eqw,h_alpha_flux,h_alpha_flux_err,h_alpha_eqw,nii_6584_flux,nii_6584_flux_err,nii_6584_eqw,oiii_hbeta_ratio,nii_halpha_ratio
1371479997524502528,GALAXY,BROADLINE,10.633,10.678,9.623,-0.04500008,1.055,134.4949,127.9018,141.2283,14.17762,-0.5810418,88.41828,10.24325,-0.165285,276.3123,16.65642,-1.132288,321.8531,19.53946,-1.333112,1.597275,1.164816
1625960870049769472,GALAXY,STARFORMING,9.74,9.589,6.186,0.151,3.403,143.6607,157.1319,143.7628,10.04009,-0.8894811,1259.272,17.40062,-7.351417,5752.388,52.84012,-36.6235,2078.238,23.43837,-13.27764,0.1141635,0.3612826
1110145320592893952,GALAXY,STARFORMING,11.925,11.864,8.528,0.06099987,3.336,184.1099,205.271,456.4222,8.776516,-5.251595,857.3526,10.21475,-9.226984,3249.227,25.0313,-36.50928,1259.511,12.38062,-14.11337,0.5323623,0.3876341
2356623193164244992,GALAXY,BROADLINE,11.184,11.291,10.152,-0.1070004,1.139,384.5582,385.9625,271.4195,12.8276,-2.002604,157.2387,10.86488,-1.142414,562.8011,17.67269,-3.943634,590.0403,17.39728,-3.958708,1.726162,1.048399
3128947660417951744,GALAXY,STARBURST,12.131,11.706,7.542,0.4249992,4.164001,190.4254,173.5656,13156.49,97.18898,-78.47571,4300.242,39.55522,-25.10775,16343.5,113.2359,-135.3394,2859.94,26.10088,-23.35476,3.059476,0.1749894
855834600277043200,GALAXY,STARFORMING,12.42,12.334,8.878,0.08600044,3.455999,142.3851,190.864,99.20126,5.013627,-1.399323,369.6912,5.980789,-4.114399,1376.463,11.73146,-19.82704,457.9238,6.755981,-6.711138,0.2683355,0.3326814
609219084852160512,GALAXY,BROADLINE,10.96,11.049,10.386,-0.08899975,0.6630001,295.3814,268.3436,89.17094,4.756886,-0.8928946,61.81054,4.243131,-0.5848133,182.5033,6.847509,-1.47924,243.5643,7.186195,-1.838207,1.442649,1.334575
320977163341817856,GALAXY,STARBURST,11.445,11.186,7.348,0.2589998,3.838,139.6296,139.9227,2402.944,24.65374,-10.64712,3685.008,30.29843,-14.88025,13171.2,76.75196,-89.34795,3451.395,23.88097,-23.62251,0.6520865,0.262041
323230613983225856,GALAXY,STARFORMING,12.121,12.049,8.754,0.0720005,3.295,145.0407,219.1771,45.40165,3.273368,-0.8115132,201.4609,3.67106,-2.880706,835.7939,7.222262,-13.56163,362.7391,5.059918,-6.017953,0.2253621,0.4340055
323246831779735552,GALAXY,,11.644,11.726,10.76,-0.08199978,0.9659996,247.0577,234.8401,29.55753,3.606217,-0.5134596,33.09515,3.816579,-0.4959598,77.73664,4.746259,-1.064137,59.01689,4.26003,-0.8183104,0.8931076,0.7591901
450519972213450752,GALAXY,STARFORMING,10.904,10.774,7.049,0.1300001,3.725,276.5089,312.6815,200.9308,11.18451,-1.344575,1102.606,15.65764,-7.008751,5350.819,43.94148,-36.73612,2528.586,25.50047,-17.49906,0.1822327,0.4725605
932346866564098048,GALAXY,STARFORMING BROADLINE,10.889,10.839,8.13,0.05000019,2.709,346.147,415.5683,166.8517,12.13291,-1.177733,283.0674,11.3897,-1.736417,1267.261,22.3632,-8.074137,1082.414,21.7666,-6.608738,0.5894416,0.8541365
1479510319209408512,GALAXY,BROADLINE,11.699,11.701,9.386,-0.001999855,2.315001,343.6445,420.1461,71.68056,4.613948,-1.16655,22.47028,3.952294,-0.2167086,116.4147,5.45572,-1.619094,153.5428,5.507944,-2.036006,3.190016,1.318929
1479447647046625280,GALAXY,,11.674,11.724,8.913,-0.05000019,2.811,171.8272,124.9479,19.41157,3.306921,-0.4483627,22.62053,2.95796,-0.3251799,62.63954,3.418808,-1.000028,48.09674,3.859233,-0.792569,0.8581396,0.7678335
1473938539203815424,GALAXY,STARFORMING,12.154,11.987,8.307,0.1669998,3.68,261.0035,458.1642,1149.665,12.16531,-13.3557,710.8599,8.839412,-7.118337,2975.852,20.57151,-33.38917,2133.057,15.20225,-23.39068,1.617287,0.7167886
1478411078097463296,GALAXY,BROADLINE,10.772,10.828,9.861,-0.05599976,0.967,396.2796,472.8323,99.03506,9.9227,-0.9052709,57.94275,9.100212,-0.3688393,204.099,13.97119,-1.389398,210.8851,13.63767,-1.447582,1.709188,1.033249
1473923695796840448,GALAXY,STARFORMING,9.426,9.202,5.031,0.224,4.171,138.1829,126.4203,57.58485,5.075794,-0.4967673,175.0838,4.96727,-1.859838,1039.214,12.78912,-7.601095,423.887,10.06729,-3.068343,0.3288989,0.4078921
2035709839883134976,GALAXY,STARBURST,10.832,10.645,6.513,0.1869993,4.132,212.5421,284.8204,116.7016,6.980047,-1.248236,933.417,11.28297,-8.793142,5167.769,36.17119,-46.29224,1887.212,17.15668,-17.15643,0.1250263,0.3651889
2032266989048719360,GALAXY,STARBURST,12.102,11.894,7.672,0.2080002,4.222,146.8499,144.2077,1246.71,14.21406,-11.8157,1490.277,13.94163,-14.0815,5743.216,38.52542,-70.25191,1624.921,13.66968,-19.95782,0.8365625,0.2829287
2032259567345231872,GALAXY,BROADLINE,10.102,10.119,8.257,-0.0170002,1.862,328.5681,381.9116,216.2393,15.12216,-1.032965,149.4475,13.30606,-0.5463396,667.6162,24.09348,-2.516979,833.6276,25.18627,-3.003983,1.446925,1.248663
2032343954862663680,GALAXY,STARFORMING,11.503,11.546,8.819,-0.04299927,2.726999,194.9725,278.6254,218.5079,8.16075,-2.21664,172.7627,6.551628,-1.487356,682.0735,11.29336,-6.341047,474.349,10.68806,-4.435202,1.264786,0.6954514
2035784606673823744,GALAXY,STARBURST,10.873,10.699,6.678,0.1739998,4.021,233.8124,277.1652,259.3118,8.532323,-2.253397,1030.79,11.82242,-8.130733,5628.224,40.32765,-42.02034,2701.798,21.88295,-19.75159,0.2515661,0.4800445
2034544907296729088,GALAXY,BROADLINE,11.25,11.319,10.613,-0.06900024,0.7060003,371.7798,300.5369,113.4102,10.78347,-0.8056909,52.53115,8.587022,-0.4529946,155.292,13.94253,-0.973287,88.26109,13.17896,-0.5200399,2.158914,0.5683556
2036830235789387776,GALAXY,BROADLINE,10.711,10.783,9.93,-0.07199955,0.8529997,447.5403,475.0834,156.3724,11.19356,-1.073793,94.25719,10.15714,-0.5764977,331.2788,17.14324,-1.855887,408.8345,16.99851,-2.119931,1.658997,1.23411
2036844529440548864,GALAXY,STARFORMING,11.279,11.23,7.472,0.04900074,3.757999,217.0785,141.1266,39.44296,4.469154,-0.4552421,238.4283,5.101587,-3.307205,1073.726,10.19421,-15.14906,337.0493,6.702389,-4.762698,0.165429,0.3139062
2034657332360669184,GALAXY,,11.204,11.303,10.603,-0.09899998,0.7000008,411.2233,398.5105,100.3237,8.981464,-0.8945307,83.13992,8.919571,-0.6581926,145.9146,12.6091,-0.9788882,171.0179,12.45654,-1.165438,1.206685,1.172041
2034639465296717824,GALAXY,BROADLINE,11.256,11.305,9.501,-0.04900074,1.804,294.1436,346.3716,120.3626,8.180882,-1.153362,79.75938,6.903588,-0.6086708,234.7828,11.14312,-1.770667,216.8107,11.20349,-1.524499,1.509072,0.9234521
2034639740174624768,GALAXY,AGN,11.799,11.808,9.538,-0.008999825,2.27,177.9293,218.8442,113.2301,6.032022,-1.499622,78.85376,4.240975,-0.7718871,300.3574,7.277215,-3.536141,227.9519,7.461024,-2.708713,1.435951,0.7589357
2034662005285087232,GALAXY,BROADLINE,11.138,11.219,9.988,-0.08100033,1.231,463.779,415.6621,105.9138,7.268563,-1.273158,58.4962,7.130847,-0.6634715,170.5047,11.15482,-1.446179,187.1431,10.34359,-1.653834,1.810611,1.097583
2034659256506017792,GALAXY,STARBURST,11.132,10.889,6.581,0.243,4.308,127.6678,135.6685,1089.727,15.83796,-8.597975,1269.294,14.04877,-9.538157,5012.029,47.35419,-54.26773,1316.82,13.06685,-14.08953,0.8585299,0.262732
2278975126970066944,GALAXY,BROADLINE,10.934,11.034,9.895,-0.1000004,1.139,286.34,293.1164,175.4095,13.33588,-1.053945,91.42294,10.72725,-0.43967,288.9024,18.11338,-1.541287,311.7734,19.05791,-1.593157,1.918659,1.079165
2528787746642749440,GALAXY,BROADLINE,11.468,11.535,10.815,-0.06699944,0.7200003,404.7678,434.6154,77.78214,8.317364,-0.7488164,59.72147,8.158871,-0.5012943,163.2284,12.14973,-1.304939,228.3826,11.71958,-1.777896,1.302415,1.39916
453810811371022336,GALAXY,BROADLINE,10.961,11.096,10.445,-0.1349993,0.651,330.7872,492.3728,224.9048,13.265,-1.742869,100.7597,10.92301,-0.934631,244.9906,15.54185,-1.628481,243.7554,15.59985,-1.444674,2.23209,0.9949582
2526679158688344064,GALAXY,STARBURST,11.964,11.754,7.23,0.21,4.524,339.9976,311.5121,1971.623,25.56155,-12.26842,2298.977,25.14126,-14.08916,9020.701,64.37395,-71.94632,3308.57,28.09887,-25.5991,0.8576091,0.3667752
2733854362374793216,GALAXY,,11.793,11.866,10.939,-0.07299995,0.927,131.1319,170.8716,79.3125,6.03878,-0.9100356,45.06057,4.529568,-0.4300004,127.7158,6.472085,-1.335089,42.68523,6.261672,-0.4893759,1.760131,0.3342204
506668184229668864,GALAXY,STARBURST,13.744,13.66,10.588,0.08400059,3.072,121.5023,116.6549,2141.063,12.73445,-48.04044,781.2589,5.627047,-17.00403,2453.921,11.95518,-75.2774,220.6049,2.509404,-6.813671,2.74053,0.08989893
506703093723850752,GALAXY,BROADLINE,12.584,12.601,11.495,-0.0170002,1.106,324.4385,350.3499,43.67199,3.038541,-1.027077,32.085,2.860101,-0.6612834,83.36719,4.208355,-1.488853,77.99361,3.988218,-1.380405,1.361134,0.9355433
506734704683149312,GALAXY,STARBURST,12.488,12.227,7.932,0.2609997,4.295,239.8799,252.825,74.01881,2.988065,-1.775403,421.1026,4.124183,-9.53977,2087.071,10.89463,-48.19853,851.6698,5.268866,-19.47893,0.1757738,0.4080694
506790230020352000,GALAXY,BROADLINE,12.246,12.243,9.899,0.003000259,2.344,168.507,280.4001,35.14323,2.762199,-0.7369778,22.96129,2.313799,-0.2991331,84.53151,3.410069,-1.505566,112.0971,3.678708,-1.893322,1.530543,1.326099
506763841741285376,GALAXY,STARFORMING,12.005,11.969,8.802,0.03600025,3.167,239.5556,239.3895,34.94878,2.881497,-0.8376756,54.64624,2.584572,-0.9409308,266.0399,4.233454,-5.277016,163.192,3.846039,-3.229884,0.6395459,0.6134117
506771263444772864,GALAXY,STARFORMING,12.44,12.28,8.304,0.1599998,3.976,204.4243,210.7082,74.68004,2.679223,-1.887463,246.7569,3.265968,-5.701061,1082.922,8.307508,-25.47777,457.0209,4.152081,-10.83846,0.3026462,0.4220255
512297408902752256,GALAXY,STARBURST,12.781,12.37,8.038,0.4110003,4.332,184.2813,171.6523,4887.686,34.52084,-58.7569,2969.354,23.23971,-34.81127,9668.336,61.33652,-183.806,2144.424,14.43098,-40.01052,1.646043,0.2217986
511161613374482432,GALAXY,BROADLINE,10.645,10.688,9.284,-0.04299927,1.403999,263.3128,283.4088,128.5184,8.473617,-0.836072,95.04176,7.408399,-0.5071968,346.5287,12.2113,-1.874224,429.9887,13.0071,-2.203346,1.352231,1.240846
1046000089421604864,GALAXY,AGN,10.289,9.569,6.553,0.7199993,3.016,391.3589,407.5064,4072.924,34.4453,-28.15412,389.5215,11.63178,-2.429749,2085.451,27.2242,-12.57607,2478.793,27.26992,-14.12395,10.45622,1.188612
1946797002134153216,GALAXY,STARBURST,11.033,11.003,7.724,0.02999973,3.279,185.6553,193.903,508.5398,7.684999,-6.632879,942.5247,9.618112,-12.10104,4642.195,31.29281,-50.49521,1545.731,12.63628,-16.80092,0.5395506,0.3329742
1946836034796939264,GALAXY,BROADLINE,11.457,11.462,8.927,-0.005000114,2.535,149.8788,270.2042,47.19717,4.809298,-0.7690226,58.07232,4.047652,-0.5992334,231.8428,6.387797,-2.49782,145.9844,6.557826,-1.612197,0.8127309,0.6296697
777019132846565376,GALAXY,STARFORMING,9.893,9.733,6.13,0.1599998,3.603,246.6043,244.0042,732.6837,14.65803,-4.268153,868.057,13.55809,-4.82652,4306.438,37.66,-20.36206,2228.227,25.3915,-10.49253,0.8440502,0.5174176
2581785855748237312,GALAXY,AGN,11.432,11.525,10.249,-0.09299946,1.276,243.1653,273.8852,109.7094,5.836342,-1.269549,73.4275,4.849841,-0.6399917,221.9537,7.125864,-2.631154,351.4519,8.214744,-4.01128,1.494119,1.583447
2578451861564581888,GALAXY,STARFORMING BROADLINE,11.595,11.629,9.468,-0.03399944,2.160999,480.1026,434.4667,39.0416,6.265159,-0.4711407,112.2152,6.516237,-1.364375,413.1414,11.34929,-4.305491,212.8029,10.33329,-2.228761,0.3479174,0.5150849
2580671225550366720,GALAXY,BROADLINE,10.739,10.802,9.194,-0.06299973,1.608,284.7823,286.4507,381.0535,12.93414,-2.769318,104.3579,9.244693,-0.6516781,338.7103,15.14282,-2.175825,345.545,14.81748,-2.182041,3.651409,1.020179
2917303759988090880,GALAXY,STARBURST,11.505,11.384,7.349,0.1210003,4.035,127.1566,128.883,584.3412,9.849647,-6.341245,963.6081,11.83093,-10.04038,3773.98,34.54334,-44.45246,1152.682,12.63496,-13.50905,0.6064097,0.3054287
2921747987111634944,GALAXY,STARFORMING,11.018,10.894,6.902,0.1239996,3.992,121.7846,126.083,188.0637,12.04688,-1.076275,883.1303,15.75114,-4.16375,3514.546,36.42399,-18.51903,1512.794,22.4091,-8.19432,0.2129512,0.430438
2920700976660768768,GALAXY,BROADLINE,11.602,11.663,10.116,-0.06099987,1.547,360.3328,363.1107,117.381,7.039692,-1.158782,64.63816,6.556081,-0.470382,265.0763,9.724562,-2.589316,399.5326,10.1543,-3.614914,1.815971,1.507236
511315545002371072,GALAXY,STARFORMING,11.701,11.418,7.54,0.283,3.878,253.6766,310.8355,131.0208,4.169468,-2.357054,379.5331,4.916533,-6.318081,2319.945,13.88994,-35.44349,1099.545,8.316034,-16.74477,0.3452159,0.4739528
744385076334192640,GALAXY,STARFORMING,10.909,10.496,6.069,0.4130001,4.427001,274.7896,350.7324,142.7481,8.622535,-1.273706,601.2401,9.785252,-5.104677,4676.298,35.24901,-35.40678,2294.917,20.88548,-17.38081,0.2374228,0.4907552
740968343665666048,GALAXY,STARFORMING,11.102,11.09,8.325,0.01200008,2.765,148.8239,194.366,159.6949,8.806551,-1.512765,391.7705,9.853896,-2.745238,1616.085,21.79016,-11.25862,760.7196,15.21799,-5.023818,0.4076237,0.4707174
1006687326618806272,GALAXY,STARBURST,12.744,12.561,8.461,0.1830006,4.099999,132.9904,145.2881,297.0784,7.264876,-3.606258,985.0577,11.84476,-11.36904,3830.594,33.77449,-57.35514,1592.368,13.97022,-23.6977,0.3015848,0.4156974
1007788212065691648,GALAXY,,11.661,11.675,9.81,-0.01399994,1.865,152.8954,157.0388,44.78548,8.140673,-0.3346202,45.76555,6.178006,-0.1917666,117.2329,8.996938,-0.8615929,152.6894,10.86377,-1.089705,0.9785849,1.302444
1007796733280806912,GALAXY,BROADLINE,11.152,11.261,10.789,-0.1089993,0.4720001,426.1767,471.9939,65.63897,6.985142,-0.8589288,66.6058,7.247087,-0.8158217,155.6277,10.31573,-1.460644,187.5968,10.01271,-1.822476,0.9854842,1.205421
1007692554554075136,GALAXY,BROADLINE,11.799,11.864,11.184,-0.06500053,0.6800003,328.1029,294.3622,83.02628,7.226422,-0.8673179,48.51385,6.569545,-0.4873655,127.5425,9.351295,-1.139275,96.91234,8.585531,-0.8904681,1.711393,0.7598436
1007794534257551360,GALAXY,AGN,12.5,12.479,9.203,0.02099991,3.276,283.5469,286.2711,1302.814,14.36515,-13.1351,417.2638,7.758028,-3.828699,1502.731,13.87929,-19.23033,1001.818,10.94353,-12.49448,3.122278,0.6666649
1611166390302042112,GALAXY,BROADLINE,11.206,11.246,10.497,-0.03999996,0.7490005,396.182,365.9988,126.1264,8.55253,-1.204133,84.05665,8.689702,-0.7399108,261.1629,13.06108,-2.063082,277.2377,10.97747,-2.308734,1.500493,1.061551
1611210370767153152,GALAXY,STARBURST,12.392,12.203,8.215,0.1890001,3.988,126.5514,116.8767,8673.417,57.16248,-84.74743,3394.213,25.27593,-31.93702,12234.37,73.41251,-173.0375,1269.856,11.34825,-18.33611,2.555354,0.1037941
1611297232185747456,GALAXY,BROADLINE,11.149,11.168,9.695,-0.01900005,1.473001,348.1185,394.3435,97.31697,7.192484,-1.170287,41.84649,5.972548,-0.4253246,183.9465,9.966138,-1.847877,299.4511,10.96915,-2.757862,2.325571,1.627925
1611268370005518336,GALAXY,BROADLINE,11.321,11.422,10.027,-0.1009998,1.395,342.1711,482.6081,67.18091,7.464637,-0.733385,34.32082,6.139626,-0.2839029,110.4646,9.459357,-1.129577,172.5343,10.75038,-1.499711,1.957439,1.561897
1610134773685053440,GALAXY,BROADLINE,10.486,10.484,8.991,0.001999855,1.493,372.175,351.3604,237.0729,15.19407,-1.33132,105.323,13.3466,-0.4851667,421.8096,23.98758,-1.91686,853.8271,25.64977,-3.708211,2.250913,2.0242
1606755699474327552,GALAXY,BROADLINE,11.366,11.418,10.594,-0.05200005,0.8240004,330.532,346.1273,147.3787,9.496978,-1.347931,91.00201,7.964308,-0.7654293,323.4474,13.22187,-2.7026,372.6053,13.8682,-2.920783,1.619511,1.151981
1606766969468512256,GALAXY,STARFORMING,11.326,11.394,8.925,-0.06799984,2.469,272.5902,286.9804,726.9294,11.36378,-8.419386,897.8938,11.91218,-9.991982,3387.993,29.06047,-34.01842,1866.005,19.2161,-18.40978,0.809594,0.5507702
1606776865073162240,GALAXY,STARFORMING BROADLINE,11.082,11.116,9.092,-0.0340004,2.024,407.9476,451.5675,74.1441,9.403006,-0.6626793,170.5236,9.186022,-1.399042,714.7249,17.41828,-5.229334,393.6058,15.97105,-2.876585,0.4348025,0.5507095
1938968204365817856,GALAXY,STARBURST,12.167,11.95,7.5,0.217,4.45,281.7684,283.1515,331.7876,5.248261,-7.050617,685.0901,6.675408,-13.5261,2903.828,17.24211,-70.10844,1454.479,9.127866,-33.7419,0.4842977,0.5008831
1606717491445262336,GALAXY,BROADLINE,11.378,11.428,10.596,-0.05000019,0.8320007,348.3921,410.2137,130.6609,10.68668,-1.03969,51.40551,8.772754,-0.3312643,211.9384,14.03021,-1.701047,310.5696,14.95951,-2.146566,2.54177,1.465377
2352036025284454400,GALAXY,AGN,12.826,12.753,11.055,0.07299995,1.698,210.3096,300.5129,55.42394,3.971354,-1.021307,45.51037,3.125329,-0.3825184,201.9977,4.702394,-3.781771,215.6467,5.201643,-3.803189,1.217831,1.06757
2352080280627472384,GALAXY,,12.556,12.611,12.071,-0.05500031,0.54,164.8248,184.8553,25.09711,3.377842,-0.3934909,16.9884,3.024302,-0.1310592,44.8114,3.688581,-0.7009925,32.48919,3.614902,-0.680499,1.477309,0.7250207
2352039873575151616,GALAXY,BROADLINE,11.118,11.158,9.819,-0.03999996,1.339,247.7123,301.3289,74.66541,5.984449,-0.7141851,56.83561,5.778093,-0.3998733,176.7421,9.312205,-1.18766,271.9353,9.51749,-1.832929,1.313708,1.5386
2571600804293142528,GALAXY,BROADLINE,10.823,10.898,10.335,-0.07499981,0.5629997,199.4191,212.8257,462.0355,16.38534,-2.306564,114.9231,14.64674,-0.3976048,350.5398,18.81114,-1.56762,386.3233,18.88319,-1.661019,4.020389,1.102081
2575004067608684544,GALAXY,STARFORMING,11.399,11.252,7.695,0.1470003,3.557,313.7913,304.2245,97.89893,7.373199,-0.999732,421.9171,8.194446,-4.274853,2211.219,19.01942,-22.54887,1110.188,13.04075,-11.11844,0.2320336,0.5020707
2572721756263442432,GALAXY,,10.741,10.723,7.988,0.0180006,2.735,191.3413,190.3583,92.56021,7.087831,-0.8658299,88.01129,5.725039,-0.5278586,455.3201,11.40328,-3.393051,349.4336,11.69534,-2.575255,1.051686,0.767446
744367759026055168,GALAXY,STARFORMING,11.595,11.387,7.376,0.2080002,4.011,414.253,468.1989,633.1899,11.6965,-5.861403,1147.451,13.16257,-10.23271,4687.902,31.60018,-45.48864,3092.075,21.65969,-27.61649,0.5518231,0.6595861
2901524667711907840,GALAXY,BROADLINE,10.659,10.694,8.78,-0.03499985,1.914001,427.8818,466.2871,87.16379,9.982759,-0.7844349,76.85022,10.03007,-0.6608153,205.3884,16.41823,-1.259964,269.6823,16.3082,-1.667925,1.134204,1.313036
2900491676537612288,GALAXY,BROADLINE,10.814,10.77,7.637,0.04399967,3.133,178.446,206.9588,149.7898,8.894814,-1.337495,52.08299,6.505534,-0.1728163,221.9852,11.49286,-1.572265,264.4351,12.57058,-1.926127,2.875983,1.191228
315319071170127872,GALAXY,,12.043,11.999,10.801,0.04400063,1.198,425.1956,455.4369,81.22671,12.5969,-0.5797123,86.39993,9.17955,-0.847361,162.7271,13.41753,-1.224477,89.25848,16.44332,-0.6625633,0.9401248,0.5485163
315350407251519488,GALAXY,STARBURST,12.402,12.203,7.964,0.1990004,4.239,215.2298,201.2898,577.4553,9.778317,-6.090535,1254.602,12.96628,-12.36523,4352.196,30.3789,-65.11378,2210.942,15.41041,-31.73318,0.4602698,0.508006
541640075696433152,GALAXY,STARFORMING,10.442,10.286,6.147,0.1560001,4.139,241.5296,353.5522,169.7092,12.18845,-1.151115,326.563,11.12136,-1.874641,1622.975,24.01465,-9.262998,1065.339,21.21283,-5.95117,0.5196828,0.6564108
1351159097809987584,GALAXY,STARFORMING,11.457,11.42,8.38,0.0369997,3.04,144.3954,260.9688,125.9368,7.269608,-1.091765,417.0034,7.42465,-2.853978,1768.039,16.45612,-14.16204,1016.268,12.11065,-8.294777,0.3020041,0.5747992
1351148927327430656,GALAXY,STARFORMING,12.308,12.284,9.433,0.02399921,2.851001,108.5347,104.4871,68.73001,4.034716,-0.9903753,230.4039,4.753888,-2.833482,914.2114,9.157735,-12.62035,374.9038,6.032237,-5.295873,0.2983023,0.4100844
1350026051664766976,GALAXY,STARFORMING,10.621,10.503,6.679,0.118,3.824,137.8595,181.9262,307.3954,12.40607,-1.867236,305.0118,9.834187,-1.798461,1131.868,18.25988,-6.691115,631.0926,15.78195,-3.674314,1.007815,0.5575674
1351143154891384832,GALAXY,BROADLINE,11.575,11.561,8.932,0.01399994,2.629,272.3349,320.9474,77.6571,6.420899,-0.8116357,60.9954,5.441838,-0.3902939,293.4192,8.827817,-2.836936,296.3216,8.994952,-2.788685,1.273163,1.009892
1089977253162412032,GALAXY,STARFORMING,10.985,11.048,9.584,-0.06300068,1.464001,115.6578,119.5259,616.2593,9.473064,-4.733567,192.1399,5.992562,-1.388664,676.93,10.04337,-4.739198,230.3844,7.478647,-1.547024,3.207347,0.3403371
2016615997343033344,GALAXY,BROADLINE,11.518,11.556,10.33,-0.03800011,1.226,400.1634,394.6132,78.20817,5.792908,-1.118345,57.08677,5.991085,-0.6233604,146.7261,8.852008,-1.475526,222.1381,8.506352,-2.221985,1.369988,1.513964
1091056424328390656,GALAXY,BROADLINE,11.335,11.399,10.271,-0.06400013,1.128,414.7709,417.2466,104.94,7.834548,-1.071886,61.13824,6.979531,-0.6616193,169.8735,10.67503,-1.37135,131.7778,10.07942,-1.077553,1.716438,0.7757403
1088894512845056000,GALAXY,AGN BROADLINE,10.92,10.97,10.188,-0.05000019,0.7820005,485.163,483.9381,204.4987,11.24551,-1.568866,220.8447,11.72534,-1.521587,613.8288,20.26168,-3.69276,774.0873,20.83239,-4.634713,0.9259844,1.26108
1088904133571799040,GALAXY,STARBURST,11.178,11.112,7.696,0.06599998,3.416,93.84553,90.42274,5155.159,48.1197,-26.76102,2888.22,29.03406,-14.64769,9116.758,74.07951,-70.11816,1258.65,16.12132,-9.754607,1.784891,0.138059
1794719686076688384,GALAXY,STARBURST,12.033,11.989,8.392,0.04399967,3.597,153.6085,144.8239,736.9949,9.323365,-10.44718,772.2027,8.495472,-10.73508,2895.579,21.31021,-48.8208,792.3568,8.158831,-13.51774,0.954406,0.2736437
1794693572675528704,GALAXY,STARBURST,11.94,11.605,7.006,0.335,4.599,363.1838,297.8916,173.5253,7.95469,-1.802665,1019.062,11.76453,-10.19379,4204.322,28.02799,-58.49117,3133.535,19.68938,-39.14141,0.1702794,0.7453129
1794693572675528704,GALAXY,STARBURST,13.093,12.803,8.329,0.29,4.474,363.1838,297.8916,173.5253,7.95469,-1.802665,1019.062,11.76453,-10.19379,4204.322,28.02799,-58.49117,3133.535,19.68938,-39.14141,0.1702794,0.7453129
1792566017642227712,GALAXY,AGN BROADLINE,11.514,11.549,10.05,-0.03499985,1.499,483.9882,443.6146,85.07539,5.689357,-1.149804,54.70678,5.532656,-0.7158206,156.6076,9.006475,-1.651629,191.6503,8.198835,-2.109515,1.555116,1.223762
